"","tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres","averageRating","numVotes","Year","Genres","Types","SummaryNotes","sport"
"149","tt0020439","movie","Speedway","Speedway",0,"1929","\N","76","Drama,Romance,Sport",6.3,700,1968,"Musical","Stock car","Elvis Presley is out to win the big race and Nancy Sinatra.","autoracing"
"150","tt0020499","movie","Thunderbolt","Thunderbolt",0,"1929","\N","85","Crime,Drama,Film-Noir",6.5,822,1995,"Action","Touring car","Hong Kong film with Jackie Chan as a race-car mechanic.","autoracing"
"151","tt0020702","movie","Born Reckless","Born Reckless",0,"1930","\N","82","Crime,Drama,War",5.4,517,1958,"Drama","","A trick rider (Mamie van Doren) tries to lasso a young cowboy.","rodeo"
"152","tt0020716","movie","Brothers","Brothers",0,"1930","\N","63","Crime,Drama,Romance",NA,NA,2015,"Drama","MMA","Bollywood film. The official remake of Warrior","martialArts"
"153","tt0020718","movie","Burning Up","Burning Up",0,"1930","\N","60","Action,Crime,Drama",5.8,38,1930,"Drama","","First talkie about auto racers.","autoracing"
"154","tt0020894","movie","Follow Thru","Follow Thru",0,"1930","\N","92","Comedy,Musical,Romance",6.7,254,1930,"Musical","","A club champion competes with her rival over their handsome instructor.","golf"
"155","tt0020927","short","The Golf Specialist","The Golf Specialist",0,"1930","\N","20","Comedy,Short,Sport",6.2,1227,1930,"Comedy","","W. C. Fields short subject in which he gives lessons on the game.","golf"
"156","tt0020929","movie","Good News","Good News",0,"1930","\N","78","Comedy,Musical",6.4,362,1947,"Musical","","Tait College can win the big game, but only if its star (Peter Lawford) passes an exam.","football"
"157","tt0020984","movie","Hold Everything","Hold Everything",0,"1930","\N","74","Comedy,Music,Romance",7.2,34,1930,"Comedy","","Georges Carpentier's training is disrupted by an amateur called Gink (Joe E. Brown).","boxing"
"158","tt0020988","movie","Hot Curves","Hot Curves",0,"1930","\N","83","Comedy,Drama,Romance",5,53,1930,"Comedy","","Pittsburgh pitcher finds romance with manager's daughter.","baseball"
"159","tt0021100","movie","Love in the Rough","Love in the Rough",0,"1930","\N","84","Comedy,Musical,Romance",5.4,238,1930,"Musical","","A sound remake of Spring Fever, with Robert Montgomery and songs.","golf"
"160","tt0021133","movie","Maybe It's Love","Maybe It's Love",0,"1930","\N","72","Comedy,Music,Romance",5,339,1930,"Musical","","College president's daughter (Joan Bennett) brings in-ringers to win the big game.","football"
"161","tt0021437","movie","Suspense","Suspense",0,"1930","\N","75","Drama,War",NA,NA,1946,"Film Noir","","An ice-skating revue's star (Belita) is torn between two men.","figureSkating"
"162","tt0021464","movie","They Learned About Women","They Learned About Women",0,"1930","\N","95","Drama,Musical",5.3,257,1930,"Musical","","Two pals play ball by day, perform in vaudeville by night.","baseball"
"163","tt0021466","movie","The Third String","The Third String",0,"1932","\N","65","Comedy",NA,NA,1914,"Comedy","","A man poses as a boxer to impress a barmaid and is forced to fight the champion.","boxing"
"164","tt0021508","movie","Up the River","Up the River",0,"1930","\N","92","Comedy,Crime,Drama",5.9,1339,1930,"Comedy","","A game behind bars brings Spencer Tracy, Humphrey Bogart out of the pen.","baseball"
"165","tt0021508","movie","Up the River","Up the River",0,"1930","\N","92","Comedy,Crime,Drama",5.9,1339,1938,"Comedy","","A couple of con men end up involved in a prison football game.","football"
"166","tt0021558","movie","Wolves","Wolves",0,"1930","\N","57","Crime,Drama",NA,NA,2016,"Drama","","Gambling of a college professor (Michael Shannon) complicates life for his son, a high school basketball star.","basketball"
"167","tt0021680","movie","Body and Soul","Body and Soul",0,"1931","\N","70","Drama",6.9,127,1947,"Film noir","","John Garfield is a boxer involved with corrupt promoters. Three Oscar nominations.","boxing"
"168","tt0021680","movie","Body and Soul","Body and Soul",0,"1931","\N","70","Drama",6.9,127,1981,"Drama","","Based on 1947 version, with Leon Isaac Kennedy and then-wife Jayne Kennedy.","boxing"
"169","tt0021730","movie","The Champ","The Champ",0,"1931","\N","86","Drama,Family,Sport",7.2,3486,1931,"Drama","","Story of a boy's love for a doomed ex-boxer. Academy Award for Wallace Beery.","boxing"
"170","tt0021730","movie","The Champ","The Champ",0,"1931","\N","86","Drama,Family,Sport",7.2,3486,1979,"Drama","","Remake of '30s melodrama about a child who worships a has-been boxer (Jon Voight).","boxing"
"171","tt0021749","movie","City Lights","City Lights",0,"1931","\N","87","Comedy,Drama,Romance",8.5,191337,1931,"Comedy","","A tramp (Charlie Chaplin) accumulates money by boxing to help a flower girl.","boxing"
"172","tt0021895","movie","The Galloping Ghost","The Galloping Ghost",0,"1931","\N","226","Drama",5.8,163,1931,"Serial","","A 12-chapter serial with Red Grange confronting a scandal at ""Clay College.""","football"
"173","tt0021958","short","High Gear","High Gear",0,"1931","\N","25","Comedy,Music,Romance",6,81,1933,"Drama","","After a friend's death, an auto racer takes a job driving a taxi.","autoracing"
"174","tt0022085","movie","Local Boy Makes Good","Local Boy Makes Good",0,"1931","\N","68","Action,Comedy,Romance",6.1,237,1931,"Comedy","Sprints","Shy librarian (Joe E. Brown) joins a college track team to impress a girl.","athletics"
"175","tt0022109","movie","Maker of Men","Maker of Men",0,"1931","\N","71","Drama,Sport",5.2,142,1931,"Drama","","A football player finds it hard to please his coach, who's his father.","football"
"176","tt0022296","movie","Rebound","Rebound",0,"1931","\N","89","Drama",5.6,152,2005,"Comedy","","A coach banned from college ball (Martin Lawrence) ends up teaching middle-school kids.","basketball"
"177","tt0022603","movie","70,000 Witnesses","70,000 Witnesses",0,"1932","\N","69","Mystery,Sport",5.9,72,1932,"Mystery","","His teammate murdered during a game, Buck Buchanan suspects his own brother.","football"
"178","tt0022682","movie","The Big Timer","The Big Timer",0,"1932","\N","72","Drama,Romance,Sport",6,261,1932,"Comedy","","Cooky Bradford ends up fighting for, and falling for, his manager's daughter.","boxing"
"179","tt0022788","movie","The Crooked Circle","The Crooked Circle",0,"1932","\N","70","Comedy,Mystery",5.3,350,1957,"Drama","","A sportswriter (Steve Brodie) helps a contender cope with criminals.","boxing"
"180","tt0022792","movie","The Crowd Roars","The Crowd Roars",0,"1932","\N","85","Action,Drama,Sport",6.2,1415,1932,"Drama","Open wheel","Motor racing saga featuring James Cagney.","autoracing"
"181","tt0022792","movie","The Crowd Roars","The Crowd Roars",0,"1932","\N","85","Action,Drama,Sport",6.2,1415,1938,"Drama","","Accidentally killing a friend in-ring, ""Killer"" McCoy must save woman he loves.","boxing"
"182","tt0022914","short","Freddy the Freshman","Freddy the Freshman",0,"1932","\N","7","Animation,Comedy,Family",5.3,245,1932,"short","","Freddy the Freshman, ""the freshest kid in town"" and a canine ""big man on campus"", crashes a college pep rally and becomes star of the campus football game.","football"
"183","tt0022918","movie","The Sport Parade","The Sport Parade",0,"1932","\N","64","Drama,Romance,Sport",5.7,258,1932,"Drama","","Dartmouth football teammates get involved in pro wrestling.","football"
"184","tt0023008","movie","High Speed","High Speed",0,"1932","\N","62","Crime,Drama,Romance",6.1,32,1932,"Drama","","An undercover cop races cars while he tries to catch crooks.","autoracing"
"185","tt0023027","movie","Horse Feathers","Horse Feathers",0,"1932","\N","68","Comedy,Family,Musical",7.5,13114,1932,"Comedy","","Marx Brothers farce about college football.","football"
"186","tt0023034","movie","Huddle","Huddle",0,"1932","\N","103","Drama,Romance,Sport",5.7,243,1932,"Romance","","A poor, young Yale player falls in love with an heiress.","football"
"187","tt0023098","short","The Knockout","The Knockout",0,"1932","\N","21","Comedy,Short",5.3,38,1914,"Short, comedy","","To show his girl how brave he is, Pug (Roscoe Arbuckle) challenges a champion.","boxing"
"188","tt0023171","movie","Madison Square Garden","Madison Square Garden",0,"1932","\N","74","Drama,Sport",7.1,28,1932,"Drama","","After a boxer (Jack Oakie) takes a beating, his fellow fighters come to his rescue.","boxing"
"189","tt0023225","movie","Million Dollar Legs","Million Dollar Legs",0,"1932","\N","64","Comedy,Sport",6.8,1428,1932,"Comedy","Shot put","W. C. Fields fable of team from ""Klopstokia"" competing at the 1932 Summer Olympics.","athletics"
"190","tt0023366","movie","The Racing Strain","The Racing Strain",0,"1932","\N","58","Drama,Sport",3.8,35,1932,"Drama","","A driver who drinks tries to turn around his life.","autoracing"
"191","tt0023367","movie","Rackety Rax","Rackety Rax",0,"1932","\N","70","Action,Comedy,Crime",4.9,25,1932,"Comedy","","Ex-cons become players and nightclub dancers cheerleaders to make college team popular.","football"
"192","tt0023499","movie","Speed Madness","Speed Madness",0,"1932","\N","\N","Action,Adventure,Drama",6.3,19,1925,"","","","autoracing"
"193","tt0023576","movie","That's My Boy","That's My Boy",0,"1932","\N","71","Drama,Romance,Sport",5.5,148,1932,"Drama","","A college hero demands $50,000 to keep playing, which his stockbroker loses","football"
"194","tt0023576","movie","That's My Boy","That's My Boy",0,"1932","\N","71","Drama,Romance,Sport",5.5,148,1951,"Comedy","","Martin and Lewis college football comedy (unrelated to the 1932 film That's My Boy, which is also about college football).","football"
"195","tt0023681","movie","West of Broadway","West of Broadway",0,"1931","\N","68","Drama,Romance,War",6.4,633,1926,"Comedy","","Silent film about Wyoming rancher who sets out to attract tourists to his golf club/resort.","golf"
"196","tt0023701","movie","Winner Take All","Winner Take All",0,"1932","\N","66","Drama",6,583,1932,"Drama","","Washed-up Jimmy Kane (James Cagney) fights to help a young widow.","boxing"
"197","tt0023701","movie","Winner Take All","Winner Take All",0,"1932","\N","66","Drama",6,583,1939,"Drama","","Rodeo cowpoke turned pugilist fights for a female sportswriter (Gloria Stuart).","boxing"
"198","tt0023795","movie","The Bermondsey Kid","The Bermondsey Kid",0,"1933","\N","75","Drama",8.2,10,1933,"Drama","","A British newsboy ends up in a fight contest against a friend.","boxing"
"199","tt0023841","movie","Brewster's Millions","Brewster's Millions",0,"1935","\N","80","Comedy,Musical",7.2,79,1985,"Comedy","","Richard Pryor as a minor-leaguer with a chance to inherit 300 million dollars.","baseball"
"200","tt0023899","movie","College Coach","College Coach",0,"1933","\N","76","Drama,Sport",5.9,511,1933,"Drama","","Stars get money, academic favoritism under new coach (Pat O'Brien).","football"
"201","tt0023900","movie","College Humor","College Humor",0,"1933","\N","80","Action,Comedy,Music",5.9,228,1933,"Musical","","A professor (Bing Crosby) and a football star fall for the same co-ed.","football"
"202","tt0023951","movie","Disgraced","Disgraced",0,"1933","\N","66","Mystery,Romance",6.8,84,2017,"Documentary","","A made-for-TV examination of the 2003 murder of Baylor player Patrick Dennehy by a teammate and the massive violations of NCAA rules uncovered in its wake.","basketball"
"203","tt0023982","movie","Elmer, the Great","Elmer, the Great",0,"1933","\N","72","Comedy,Family,Romance",6.1,588,1933,"Drama","","Joe E. Brown as an egotistical Chicago Cubs baseball star. Remake of 1929 film.","baseball"
"204","tt0024119","movie","High Gear","High Gear",0,"1933","\N","67","Action,Adventure,Crime",5.3,112,1933,"Drama","","After a friend's death, an auto racer takes a job driving a taxi.","autoracing"
"205","tt0024257","movie","The Life of Jimmy Dolan","The Life of Jimmy Dolan",0,"1933","\N","88","Drama,Romance",6.8,690,1932,"Drama","","Believed to be dead, a boxer (Douglas Fairbanks, Jr.) tries to begin a new life.","boxing"
"206","tt0024475","movie","The Prizefighter and the Lady","The Prizefighter and the Lady",0,"1933","\N","102","Comedy,Crime,Romance",6.3,1034,1933,"Romantic Comedy","","Real-life boxer Max Baer co-stars in a glove story with Myrna Loy.","boxing"
"207","tt0024523","movie","Saturday's Millions","Saturday's Millions",0,"1933","\N","77","Drama,Sport",6.2,45,1933,"Drama","","Western U's top player (Robert Young) sees football strictly as a business.","football"
"208","tt0024720","movie","Love Story","Une histoire d'amour",0,"1933","\N","82","Drama,Romance",6.9,61,1970,"Romance","","A Harvard hockey player (Ryan O'Neal) loves, then loses a doomed young woman.","ice hockey"
"209","tt0024809","movie","6 Day Bike Rider","6 Day Bike Rider",0,"1934","\N","69","Comedy,Family,Music",5.9,336,1934,"Comedy","Velodrome","To impress a girl, a clumsy bumpkin (Joe E. Brown) enters a marathon indoor race.","cycling"
"210","tt0024859","movie","Badger's Green","Badger's Green",0,"1934","\N","68","Comedy",8,16,1934,"Comedy","","","cricket"
"211","tt0024859","movie","Badger's Green","Badger's Green",0,"1934","\N","68","Comedy",8,16,1949,"Comedy","","","cricket"
"212","tt0024993","movie","College Rhythm","College Rhythm",0,"1934","\N","86","Comedy,Drama,Music",6.2,111,1934,"Musical","","Big man on campus Finnegan (Jack Oakie) gets a store to sponsor a winner-take-all game.","football"
"213","tt0025039","movie","Death on the Diamond","Death on the Diamond",0,"1934","\N","71","Drama,Mystery,Sport",6.1,328,1935,"Mystery","","Ballplayer (Robert Young) tries to find who's killing his fellow St. Louis Cardinals.","baseball"
"214","tt0025197","movie","Grand Prix","Grand Prix",0,"1934","\N","71","Drama,Sport",NA,NA,1966,"Drama","Open wheel","James Garner and Yves Montand in fictional story of drivers' lives and loves.","autoracing"
"215","tt0025206","movie","Gridiron Flash","Gridiron Flash",0,"1934","\N","64","Comedy,Drama,Sport",4.9,109,1934,"Drama","","Belford College is so desperate, it recruits a new player who's been in prison.","football"
"216","tt0025220","movie","Happy Landing","Happy Landing",0,"1934","\N","63","Action,Drama,Romance",5.1,39,1938,"Romance","","Norwegian girl meets New York bandleader, becomes a skating star.","figureSkating"
"217","tt0025504","movie","Million Dollar Baby","Million Dollar Baby",0,"1934","\N","65","Comedy,Drama,Music",6.8,21,2004,"Drama","","Oscar-winner for Best Picture and Best Actress about a trainer (Clint Eastwood) who reluctantly teaches a poor waitress (Hilary Swank) how to fight.","boxing"
"218","tt0025594","movie","One in a Million","One in a Million",0,"1935","\N","66","Drama",6.2,48,1936,"Drama","","Innkeeper's daughter (Sonja Henie) skates in 1936 Winter Olympics.","figureSkating"
"219","tt0025619","movie","Palooka","Palooka",0,"1934","\N","86","Comedy,Family,Music",6,402,1934,"Comedy","","Joe Palooka leaves rural life to follow a trainer (Jimmy Durante) to the big city.","boxing"
"220","tt0025645","movie","The Personality Kid","The Personality Kid",0,"1934","\N","68","Comedy,Crime,Romance",5.8,160,1934,"Drama","","Ritzy McCarty (Pat O'Brien) wins fixed fights, cheats on wife.","boxing"
"221","tt0025874","short","There Ain't No Justice","There Ain't No Justice",0,"1934","\N","20","Comedy,Short",NA,NA,1939,"Drama","","An aspiring boxer (Jimmy Hanley) discovers corruption in the sport.","boxing"
"222","tt0025889","short","Three Little Pigskins","Three Little Pigskins",0,"1934","\N","20","Comedy,Short,Sport",7.4,1040,1934,"Comedy","","A comical college tale involving The Three Stooges and Lucille Ball.","football"
