AgeClass,Name,Sex,Event,Equipment,Age,BirthYearClass,Division,BodyweightKg,WeightClassKg,TotalKg,Place,Dots,Wilks,Glossbrenner,Goodlift,Tested,Country,State,Federation,Lift,Best_lift
13-15,Maryah Wisner,FALSE,SBD,Raw,15,14-18,RT 14-15,64.77,67.5,182.5,2,193.03,191.97,169.45,39.24,Yes,USA,WA,AAU,Best3SquatKg,60
13-15,Maryah Wisner,FALSE,SBD,Raw,15,14-18,RT 14-15,64.77,67.5,182.5,2,193.03,191.97,169.45,39.24,Yes,USA,WA,AAU,Best3BenchKg,35
13-15,Maryah Wisner,FALSE,SBD,Raw,15,14-18,RT 14-15,64.77,67.5,182.5,2,193.03,191.97,169.45,39.24,Yes,USA,WA,AAU,Best3DeadliftKg,87.5
13-15,Meghan Fowler,FALSE,SBD,Single-ply,15,14-18,F-T1,44,44,202.5,1,278.91,285.13,255.75,46.72,Yes,NA,NA,USAPL,Best3SquatKg,60
13-15,Meghan Fowler,FALSE,SBD,Single-ply,15,14-18,F-T1,44,44,202.5,1,278.91,285.13,255.75,46.72,Yes,NA,NA,USAPL,Best3BenchKg,47.5
13-15,Meghan Fowler,FALSE,SBD,Single-ply,15,14-18,F-T1,44,44,202.5,1,278.91,285.13,255.75,46.72,Yes,NA,NA,USAPL,Best3DeadliftKg,95
13-15,Sofya Maltseva,FALSE,SBD,Single-ply,14.5,14-18,Sub-Juniors,47,47,230,2,301.43,309.33,275.74,50.4,Yes,NA,NA,FPR,Best3SquatKg,100
13-15,Sofya Maltseva,FALSE,SBD,Single-ply,14.5,14-18,Sub-Juniors,47,47,230,2,301.43,309.33,275.74,50.4,Yes,NA,NA,FPR,Best3BenchKg,35
13-15,Sofya Maltseva,FALSE,SBD,Single-ply,14.5,14-18,Sub-Juniors,47,47,230,2,301.43,309.33,275.74,50.4,Yes,NA,NA,FPR,Best3DeadliftKg,95
13-15,Kieran Mosley,FALSE,SBD,Raw,15,14-18,FR-JV,109,84+,217.5,2,179.84,177.19,150.88,37.98,Yes,USA,WI,AMP,Best3SquatKg,72.5
13-15,Kieran Mosley,FALSE,SBD,Raw,15,14-18,FR-JV,109,84+,217.5,2,179.84,177.19,150.88,37.98,Yes,USA,WI,AMP,Best3BenchKg,42.5
13-15,Kieran Mosley,FALSE,SBD,Raw,15,14-18,FR-JV,109,84+,217.5,2,179.84,177.19,150.88,37.98,Yes,USA,WI,AMP,Best3DeadliftKg,102.5
13-15,Wilma Nortunen,FALSE,SBD,Raw,14.5,14-18,Under 15,60.2,63,227.5,1,251.67,252.98,223.51,51.31,Yes,NA,NA,SVNL,Best3SquatKg,70
13-15,Wilma Nortunen,FALSE,SBD,Raw,14.5,14-18,Under 15,60.2,63,227.5,1,251.67,252.98,223.51,51.31,Yes,NA,NA,SVNL,Best3BenchKg,57.5
13-15,Wilma Nortunen,FALSE,SBD,Raw,14.5,14-18,Under 15,60.2,63,227.5,1,251.67,252.98,223.51,51.31,Yes,NA,NA,SVNL,Best3DeadliftKg,100
13-15,Isabella Andrade,FALSE,SBD,Raw,15,14-18,Juniors 13-15,76.4,82.5,192.5,2,185.68,180.92,159.03,37.86,Yes,USA,CA,USPA,Best3SquatKg,60
13-15,Isabella Andrade,FALSE,SBD,Raw,15,14-18,Juniors 13-15,76.4,82.5,192.5,2,185.68,180.92,159.03,37.86,Yes,USA,CA,USPA,Best3BenchKg,45
13-15,Isabella Andrade,FALSE,SBD,Raw,15,14-18,Juniors 13-15,76.4,82.5,192.5,2,185.68,180.92,159.03,37.86,Yes,USA,CA,USPA,Best3DeadliftKg,87.5
13-15,Fruzsina Katica Kruj,FALSE,SBD,Raw,14.5,14-18,Sub-Juniors,57,57,162.5,3,186.18,188.56,166.74,38.12,Yes,NA,NA,Hunpower,Best3SquatKg,52.5
13-15,Fruzsina Katica Kruj,FALSE,SBD,Raw,14.5,14-18,Sub-Juniors,57,57,162.5,3,186.18,188.56,166.74,38.12,Yes,NA,NA,Hunpower,Best3BenchKg,40
13-15,Fruzsina Katica Kruj,FALSE,SBD,Raw,14.5,14-18,Sub-Juniors,57,57,162.5,3,186.18,188.56,166.74,38.12,Yes,NA,NA,Hunpower,Best3DeadliftKg,70
13-15,Mikayla Sibley,FALSE,SBD,Raw,14.5,14-18,FR-T1,89.4,84+,180,1,160.95,155.97,135.65,33.22,Yes,USA,ME,USAPL,Best3SquatKg,67.5
13-15,Mikayla Sibley,FALSE,SBD,Raw,14.5,14-18,FR-T1,89.4,84+,180,1,160.95,155.97,135.65,33.22,Yes,USA,ME,USAPL,Best3BenchKg,37.5
13-15,Mikayla Sibley,FALSE,SBD,Raw,14.5,14-18,FR-T1,89.4,84+,180,1,160.95,155.97,135.65,33.22,Yes,USA,ME,USAPL,Best3DeadliftKg,75
13-15,Leire Sofia Valladolid Velasques,FALSE,SBD,Raw,13.5,14-18,SBJ,68.1,69,272.5,5,279.9,276.37,243.76,56.87,Yes,NA,NA,AEP,Best3SquatKg,102.5
13-15,Leire Sofia Valladolid Velasques,FALSE,SBD,Raw,13.5,14-18,SBJ,68.1,69,272.5,5,279.9,276.37,243.76,56.87,Yes,NA,NA,AEP,Best3BenchKg,50
13-15,Leire Sofia Valladolid Velasques,FALSE,SBD,Raw,13.5,14-18,SBJ,68.1,69,272.5,5,279.9,276.37,243.76,56.87,Yes,NA,NA,AEP,Best3DeadliftKg,120
13-15,Madison Trauger,FALSE,SBD,Raw,14,14-18,Teen 14-15,51.9,52,222.5,1,271.57,277.79,246.25,56.28,Yes,USA,PA,RAW,Best3SquatKg,77.5
13-15,Madison Trauger,FALSE,SBD,Raw,14,14-18,Teen 14-15,51.9,52,222.5,1,271.57,277.79,246.25,56.28,Yes,USA,PA,RAW,Best3BenchKg,42.5
13-15,Madison Trauger,FALSE,SBD,Raw,14,14-18,Teen 14-15,51.9,52,222.5,1,271.57,277.79,246.25,56.28,Yes,USA,PA,RAW,Best3DeadliftKg,102.5
13-15,Madison Traugar,FALSE,SBD,Raw,14,14-18,Teen 14-15,52,52,195,1,237.69,243.09,215.48,49.24,Yes,USA,PA,RAW,Best3SquatKg,70
13-15,Madison Traugar,FALSE,SBD,Raw,14,14-18,Teen 14-15,52,52,195,1,237.69,243.09,215.48,49.24,Yes,USA,PA,RAW,Best3BenchKg,37.5
13-15,Madison Traugar,FALSE,SBD,Raw,14,14-18,Teen 14-15,52,52,195,1,237.69,243.09,215.48,49.24,Yes,USA,PA,RAW,Best3DeadliftKg,87.5
13-15,Eleonora Panarina,FALSE,SBD,Single-ply,14.5,14-18,Sub-Juniors,46.9,47,220,2,288.78,296.33,264.2,48.28,Yes,NA,NA,FPR,Best3SquatKg,85
13-15,Eleonora Panarina,FALSE,SBD,Single-ply,14.5,14-18,Sub-Juniors,46.9,47,220,2,288.78,296.33,264.2,48.28,Yes,NA,NA,FPR,Best3BenchKg,40
13-15,Eleonora Panarina,FALSE,SBD,Single-ply,14.5,14-18,Sub-Juniors,46.9,47,220,2,288.78,296.33,264.2,48.28,Yes,NA,NA,FPR,Best3DeadliftKg,95
13-15,Avelynn Gore,FALSE,SBD,Raw,13.5,14-18,FR-Y3,81.75,82.5,255,2,237.73,230.6,201.97,48.68,Yes,USA,TX,USAPL,Best3SquatKg,87.5
13-15,Avelynn Gore,FALSE,SBD,Raw,13.5,14-18,FR-Y3,81.75,82.5,255,2,237.73,230.6,201.97,48.68,Yes,USA,TX,USAPL,Best3BenchKg,50
13-15,Avelynn Gore,FALSE,SBD,Raw,13.5,14-18,FR-Y3,81.75,82.5,255,2,237.73,230.6,201.97,48.68,Yes,USA,TX,USAPL,Best3DeadliftKg,117.5
13-15,Gabriella Cummins,FALSE,SBD,Raw,14.5,14-18,FR-T1,70.5,72,262.5,1,264.4,259.87,229.04,53.75,Yes,NA,NA,USAPL,Best3SquatKg,82.5
13-15,Gabriella Cummins,FALSE,SBD,Raw,14.5,14-18,FR-T1,70.5,72,262.5,1,264.4,259.87,229.04,53.75,Yes,NA,NA,USAPL,Best3BenchKg,55
13-15,Gabriella Cummins,FALSE,SBD,Raw,14.5,14-18,FR-T1,70.5,72,262.5,1,264.4,259.87,229.04,53.75,Yes,NA,NA,USAPL,Best3DeadliftKg,125
13-15,Lilou Pinaud,FALSE,SBD,Raw,15,14-18,Sub-Juniors,63.02,72,230,1,247.32,246.95,218.06,50.31,Yes,NA,NA,FFForce,Best3SquatKg,85
13-15,Lilou Pinaud,FALSE,SBD,Raw,15,14-18,Sub-Juniors,63.02,72,230,1,247.32,246.95,218.06,50.31,Yes,NA,NA,FFForce,Best3BenchKg,42.5
13-15,Lilou Pinaud,FALSE,SBD,Raw,15,14-18,Sub-Juniors,63.02,72,230,1,247.32,246.95,218.06,50.31,Yes,NA,NA,FFForce,Best3DeadliftKg,102.5
13-15,Jessa Bamber,FALSE,SBD,Raw,13,NA,Amateur Teen 13,17.28,44,165.02,1,245.02,276.81,276.3,NA,Yes,USA,NA,IPA,Best3SquatKg,67.49
13-15,Jessa Bamber,FALSE,SBD,Raw,13,NA,Amateur Teen 13,17.28,44,165.02,1,245.02,276.81,276.3,NA,Yes,USA,NA,IPA,Best3BenchKg,29.98
13-15,Jessa Bamber,FALSE,SBD,Raw,13,NA,Amateur Teen 13,17.28,44,165.02,1,245.02,276.81,276.3,NA,Yes,USA,NA,IPA,Best3DeadliftKg,67.49
13-15,Isabella Martinez #3,FALSE,SBD,Raw,12.5,NA,FR-Y3,58.3,60,187.5,1,211.7,213.77,188.95,43.26,Yes,USA,CO,USAPL,Best3SquatKg,57.5
13-15,Isabella Martinez #3,FALSE,SBD,Raw,12.5,NA,FR-Y3,58.3,60,187.5,1,211.7,213.77,188.95,43.26,Yes,USA,CO,USAPL,Best3BenchKg,40
13-15,Isabella Martinez #3,FALSE,SBD,Raw,12.5,NA,FR-Y3,58.3,60,187.5,1,211.7,213.77,188.95,43.26,Yes,USA,CO,USAPL,Best3DeadliftKg,90
13-15,Alana Malone,FALSE,SBD,Raw,12.5,NA,FR-Y,56.5,57,127.5,1,146.92,148.98,131.75,30.11,Yes,USA,GA,USAPL,Best3SquatKg,35
13-15,Alana Malone,FALSE,SBD,Raw,12.5,NA,FR-Y,56.5,57,127.5,1,146.92,148.98,131.75,30.11,Yes,USA,GA,USAPL,Best3BenchKg,27.5
13-15,Alana Malone,FALSE,SBD,Raw,12.5,NA,FR-Y,56.5,57,127.5,1,146.92,148.98,131.75,30.11,Yes,USA,GA,USAPL,Best3DeadliftKg,65
13-15,Nevaeh Meyer,FALSE,SBD,Single-ply,15,14-18,F-JV,91.8,84+,232.5,5,205.49,199.3,172.9,35.38,Yes,USA,PA,AMP,Best3SquatKg,92.5
13-15,Nevaeh Meyer,FALSE,SBD,Single-ply,15,14-18,F-JV,91.8,84+,232.5,5,205.49,199.3,172.9,35.38,Yes,USA,PA,AMP,Best3BenchKg,45
13-15,Nevaeh Meyer,FALSE,SBD,Single-ply,15,14-18,F-JV,91.8,84+,232.5,5,205.49,199.3,172.9,35.38,Yes,USA,PA,AMP,Best3DeadliftKg,95
13-15,Jasmen Godfrey,FALSE,SBD,Single-ply,14.5,14-18,F-HS,42.9,43,240,1,337.1,343.59,309.11,56.52,Yes,USA,WI,USAPL,Best3SquatKg,92.5
13-15,Jasmen Godfrey,FALSE,SBD,Single-ply,14.5,14-18,F-HS,42.9,43,240,1,337.1,343.59,309.11,56.52,Yes,USA,WI,USAPL,Best3BenchKg,47.5
13-15,Jasmen Godfrey,FALSE,SBD,Single-ply,14.5,14-18,F-HS,42.9,43,240,1,337.1,343.59,309.11,56.52,Yes,USA,WI,USAPL,Best3DeadliftKg,100
13-15,Sydney Makowski,FALSE,SBD,Raw,14,14-18,FR-T,64.8,67.5,227.5,1,240.56,239.22,211.16,48.9,Yes,NA,NA,USAPL,Best3SquatKg,65
13-15,Sydney Makowski,FALSE,SBD,Raw,14,14-18,FR-T,64.8,67.5,227.5,1,240.56,239.22,211.16,48.9,Yes,NA,NA,USAPL,Best3BenchKg,55
13-15,Sydney Makowski,FALSE,SBD,Raw,14,14-18,FR-T,64.8,67.5,227.5,1,240.56,239.22,211.16,48.9,Yes,NA,NA,USAPL,Best3DeadliftKg,107.5
13-15,Yuliya Veryutina,FALSE,SBD,Single-ply,14.5,14-18,Juniors,84.5,84+,422.5,1,387.67,375.65,328.27,66.29,Yes,NA,NA,FPR,Best3SquatKg,160
13-15,Yuliya Veryutina,FALSE,SBD,Single-ply,14.5,14-18,Juniors,84.5,84+,422.5,1,387.67,375.65,328.27,66.29,Yes,NA,NA,FPR,Best3BenchKg,92.5
13-15,Yuliya Veryutina,FALSE,SBD,Single-ply,14.5,14-18,Juniors,84.5,84+,422.5,1,387.67,375.65,328.27,66.29,Yes,NA,NA,FPR,Best3DeadliftKg,170
13-15,Katherine Seitz,FALSE,SBD,Raw,12.5,NA,FR-Y3,47.54,52,207.5,3,269.66,276.76,246.51,56.88,Yes,USA,GA,USAPL,Best3SquatKg,80
13-15,Katherine Seitz,FALSE,SBD,Raw,12.5,NA,FR-Y3,47.54,52,207.5,3,269.66,276.76,246.51,56.88,Yes,USA,GA,USAPL,Best3BenchKg,47.5
13-15,Katherine Seitz,FALSE,SBD,Raw,12.5,NA,FR-Y3,47.54,52,207.5,3,269.66,276.76,246.51,56.88,Yes,USA,GA,USAPL,Best3DeadliftKg,80
13-15,Caitlin Cenens,FALSE,SBD,Raw,15,14-18,Sub-Juniors,65,69,220,4,232.21,230.8,203.72,47.2,Yes,Belgium,NA,VGPF,Best3SquatKg,85
13-15,Caitlin Cenens,FALSE,SBD,Raw,15,14-18,Sub-Juniors,65,69,220,4,232.21,230.8,203.72,47.2,Yes,Belgium,NA,VGPF,Best3BenchKg,40
13-15,Caitlin Cenens,FALSE,SBD,Raw,15,14-18,Sub-Juniors,65,69,220,4,232.21,230.8,203.72,47.2,Yes,Belgium,NA,VGPF,Best3DeadliftKg,95
13-15,Mariam Mizyed,FALSE,SBD,Raw,14,14-18,Teen 14-15,50.41,52,196.01,2,244.18,250.25,222.12,50.86,Yes,USA,FL,RAW,Best3SquatKg,70.33
13-15,Mariam Mizyed,FALSE,SBD,Raw,14,14-18,Teen 14-15,50.41,52,196.01,2,244.18,250.25,222.12,50.86,Yes,USA,FL,RAW,Best3BenchKg,34.94
13-15,Mariam Mizyed,FALSE,SBD,Raw,14,14-18,Teen 14-15,50.41,52,196.01,2,244.18,250.25,222.12,50.86,Yes,USA,FL,RAW,Best3DeadliftKg,90.74
13-15,Anastasiya Ulyanko,FALSE,SBD,Raw,14.5,14-18,Sub-Juniors,62.9,63,195,6,209.93,209.67,185.15,42.71,Yes,NA,NA,FPR,Best3SquatKg,80
13-15,Anastasiya Ulyanko,FALSE,SBD,Raw,14.5,14-18,Sub-Juniors,62.9,63,195,6,209.93,209.67,185.15,42.71,Yes,NA,NA,FPR,Best3BenchKg,35
13-15,Anastasiya Ulyanko,FALSE,SBD,Raw,14.5,14-18,Sub-Juniors,62.9,63,195,6,209.93,209.67,185.15,42.71,Yes,NA,NA,FPR,Best3DeadliftKg,80
13-15,Torah McGuigan,FALSE,SBD,Raw,15,14-18,Juniors 13-15,114.85,110+,332.5,1,270.28,268.03,227.67,57.45,Yes,NA,NA,AusPL,Best3SquatKg,120
13-15,Torah McGuigan,FALSE,SBD,Raw,15,14-18,Juniors 13-15,114.85,110+,332.5,1,270.28,268.03,227.67,57.45,Yes,NA,NA,AusPL,Best3BenchKg,77.5
13-15,Torah McGuigan,FALSE,SBD,Raw,15,14-18,Juniors 13-15,114.85,110+,332.5,1,270.28,268.03,227.67,57.45,Yes,NA,NA,AusPL,Best3DeadliftKg,135
13-15,Vivian Hill,FALSE,SBD,Raw,15,14-18,Open,66.9,67.5,267.5,2,277.6,274.78,242.43,56.4,Yes,USA,UT,USPA,Best3SquatKg,112.5
13-15,Vivian Hill,FALSE,SBD,Raw,15,14-18,Open,66.9,67.5,267.5,2,277.6,274.78,242.43,56.4,Yes,USA,UT,USPA,Best3BenchKg,40
13-15,Vivian Hill,FALSE,SBD,Raw,15,14-18,Open,66.9,67.5,267.5,2,277.6,274.78,242.43,56.4,Yes,USA,UT,USPA,Best3DeadliftKg,115
13-15,Lesya Bagriy,FALSE,SBD,Single-ply,13.5,14-18,Sub-Juniors,47.6,48,227.5,3,295.38,303.16,269.99,49.37,Yes,NA,NA,UkrainePF,Best3SquatKg,90
13-15,Lesya Bagriy,FALSE,SBD,Single-ply,13.5,14-18,Sub-Juniors,47.6,48,227.5,3,295.38,303.16,269.99,49.37,Yes,NA,NA,UkrainePF,Best3BenchKg,35
13-15,Lesya Bagriy,FALSE,SBD,Single-ply,13.5,14-18,Sub-Juniors,47.6,48,227.5,3,295.38,303.16,269.99,49.37,Yes,NA,NA,UkrainePF,Best3DeadliftKg,102.5
13-15,Elizaveta Antokhi,FALSE,SBD,Raw,14.5,14-18,Sub-Juniors,54.8,57,305,5,358.68,365.01,323.02,73.75,Yes,NA,NA,FPR,Best3SquatKg,107.5
13-15,Elizaveta Antokhi,FALSE,SBD,Raw,14.5,14-18,Sub-Juniors,54.8,57,305,5,358.68,365.01,323.02,73.75,Yes,NA,NA,FPR,Best3BenchKg,65
13-15,Elizaveta Antokhi,FALSE,SBD,Raw,14.5,14-18,Sub-Juniors,54.8,57,305,5,358.68,365.01,323.02,73.75,Yes,NA,NA,FPR,Best3DeadliftKg,132.5
13-15,Nadiya Saprikina,FALSE,SBD,Single-ply,14.5,14-18,Sub-Juniors,45,48,182.5,1,247.09,253.09,226.47,41.36,Yes,NA,NA,UkrainePF,Best3SquatKg,70
13-15,Nadiya Saprikina,FALSE,SBD,Single-ply,14.5,14-18,Sub-Juniors,45,48,182.5,1,247.09,253.09,226.47,41.36,Yes,NA,NA,UkrainePF,Best3BenchKg,30
13-15,Nadiya Saprikina,FALSE,SBD,Single-ply,14.5,14-18,Sub-Juniors,45,48,182.5,1,247.09,253.09,226.47,41.36,Yes,NA,NA,UkrainePF,Best3DeadliftKg,82.5
13-15,Candice Allo,FALSE,SBD,Raw,14,14-18,Juniors 13-15,65,67.5,247.5,2,261.23,259.65,229.19,53.1,Yes,USA,LA,USPA,Best3SquatKg,80
13-15,Candice Allo,FALSE,SBD,Raw,14,14-18,Juniors 13-15,65,67.5,247.5,2,261.23,259.65,229.19,53.1,Yes,USA,LA,USPA,Best3BenchKg,42.5
13-15,Candice Allo,FALSE,SBD,Raw,14,14-18,Juniors 13-15,65,67.5,247.5,2,261.23,259.65,229.19,53.1,Yes,USA,LA,USPA,Best3DeadliftKg,125
13-15,Gabriela LaRose,FALSE,SBD,Raw,14,14-18,Teen 13-15,78.93,82.5,237.5,1,225.3,218.97,192.17,46.03,Yes,NA,NA,WPA,Best3SquatKg,92.5
13-15,Gabriela LaRose,FALSE,SBD,Raw,14,14-18,Teen 13-15,78.93,82.5,237.5,1,225.3,218.97,192.17,46.03,Yes,NA,NA,WPA,Best3BenchKg,47.5
13-15,Gabriela LaRose,FALSE,SBD,Raw,14,14-18,Teen 13-15,78.93,82.5,237.5,1,225.3,218.97,192.17,46.03,Yes,NA,NA,WPA,Best3DeadliftKg,97.5
13-15,Angela Sturla,FALSE,SBD,Raw,15,14-18,F-T1,63.7,70,140,1,149.57,149.11,131.65,30.41,Yes,Italy,NA,WDFPF,Best3SquatKg,50
13-15,Angela Sturla,FALSE,SBD,Raw,15,14-18,F-T1,63.7,70,140,1,149.57,149.11,131.65,30.41,Yes,Italy,NA,WDFPF,Best3BenchKg,30
13-15,Angela Sturla,FALSE,SBD,Raw,15,14-18,F-T1,63.7,70,140,1,149.57,149.11,131.65,30.41,Yes,Italy,NA,WDFPF,Best3DeadliftKg,60
13-15,Haruka Kani,FALSE,SBD,Raw,14.5,14-18,Sub-Juniors,51.95,52,331,1,403.73,412.94,366.05,83.65,Yes,Japan,NA,JPA,Best3SquatKg,125.5
13-15,Haruka Kani,FALSE,SBD,Raw,14.5,14-18,Sub-Juniors,51.95,52,331,1,403.73,412.94,366.05,83.65,Yes,Japan,NA,JPA,Best3BenchKg,57.5
13-15,Haruka Kani,FALSE,SBD,Raw,14.5,14-18,Sub-Juniors,51.95,52,331,1,403.73,412.94,366.05,83.65,Yes,Japan,NA,JPA,Best3DeadliftKg,148
13-15,Darya Shmelyova,FALSE,SBD,Single-ply,14.5,14-18,Sub-Juniors,43.7,44,257.5,1,356.54,364.23,326.95,59.73,Yes,NA,NA,FPR,Best3SquatKg,110
13-15,Darya Shmelyova,FALSE,SBD,Single-ply,14.5,14-18,Sub-Juniors,43.7,44,257.5,1,356.54,364.23,326.95,59.73,Yes,NA,NA,FPR,Best3BenchKg,40
13-15,Darya Shmelyova,FALSE,SBD,Single-ply,14.5,14-18,Sub-Juniors,43.7,44,257.5,1,356.54,364.23,326.95,59.73,Yes,NA,NA,FPR,Best3DeadliftKg,107.5
13-15,Karyme Garcia,FALSE,SBD,Raw,15,14-18,Juniors 13-15,75.8,82.5,285,1,276.04,269.15,236.66,56.26,Yes,USA,IA,USPA,Best3SquatKg,97.5
13-15,Karyme Garcia,FALSE,SBD,Raw,15,14-18,Juniors 13-15,75.8,82.5,285,1,276.04,269.15,236.66,56.26,Yes,USA,IA,USPA,Best3BenchKg,65
13-15,Karyme Garcia,FALSE,SBD,Raw,15,14-18,Juniors 13-15,75.8,82.5,285,1,276.04,269.15,236.66,56.26,Yes,USA,IA,USPA,Best3DeadliftKg,122.5
13-15,松浦 恵子,FALSE,SBD,Single-ply,14,14-18,Sub-Juniors,51.6,52,217.5,1,266.54,272.76,241.85,44.53,Yes,NA,NA,JPA,Best3SquatKg,75
13-15,松浦 恵子,FALSE,SBD,Single-ply,14,14-18,Sub-Juniors,51.6,52,217.5,1,266.54,272.76,241.85,44.53,Yes,NA,NA,JPA,Best3BenchKg,52.5
13-15,松浦 恵子,FALSE,SBD,Single-ply,14,14-18,Sub-Juniors,51.6,52,217.5,1,266.54,272.76,241.85,44.53,Yes,NA,NA,JPA,Best3DeadliftKg,90
13-15,Ekaterina Scherbakova,FALSE,SBD,Raw,13.5,14-18,Sub-Juniors,51.75,52,190,4,232.37,237.74,210.78,48.18,Yes,Russia,NA,FPR,Best3SquatKg,67.5
13-15,Ekaterina Scherbakova,FALSE,SBD,Raw,13.5,14-18,Sub-Juniors,51.75,52,190,4,232.37,237.74,210.78,48.18,Yes,Russia,NA,FPR,Best3BenchKg,42.5
13-15,Ekaterina Scherbakova,FALSE,SBD,Raw,13.5,14-18,Sub-Juniors,51.75,52,190,4,232.37,237.74,210.78,48.18,Yes,Russia,NA,FPR,Best3DeadliftKg,80
13-15,Eva Shavidze,FALSE,SBD,Raw,13.5,14-18,T1,46.3,48,147.5,1,195.47,200.52,178.96,41.51,Yes,Ukraine,NA,RAW-UKR,Best3SquatKg,52.5
13-15,Eva Shavidze,FALSE,SBD,Raw,13.5,14-18,T1,46.3,48,147.5,1,195.47,200.52,178.96,41.51,Yes,Ukraine,NA,RAW-UKR,Best3BenchKg,35
13-15,Eva Shavidze,FALSE,SBD,Raw,13.5,14-18,T1,46.3,48,147.5,1,195.47,200.52,178.96,41.51,Yes,Ukraine,NA,RAW-UKR,Best3DeadliftKg,60
13-15,Tatyana Lozovskaya,FALSE,SBD,Single-ply,14.5,14-18,Open,51.15,52,190,4,234.27,239.89,212.78,39.14,Yes,NA,NA,FPR,Best3SquatKg,80
13-15,Tatyana Lozovskaya,FALSE,SBD,Single-ply,14.5,14-18,Open,51.15,52,190,4,234.27,239.89,212.78,39.14,Yes,NA,NA,FPR,Best3BenchKg,35
13-15,Tatyana Lozovskaya,FALSE,SBD,Single-ply,14.5,14-18,Open,51.15,52,190,4,234.27,239.89,212.78,39.14,Yes,NA,NA,FPR,Best3DeadliftKg,75
13-15,Jasmine Carson,FALSE,SBD,Raw,13.5,14-18,FR-JV,54.55,56,127.5,2,150.4,153.13,135.53,30.94,Yes,USA,MA,USAPL,Best3SquatKg,42.5
13-15,Jasmine Carson,FALSE,SBD,Raw,13.5,14-18,FR-JV,54.55,56,127.5,2,150.4,153.13,135.53,30.94,Yes,USA,MA,USAPL,Best3BenchKg,27.5
13-15,Jasmine Carson,FALSE,SBD,Raw,13.5,14-18,FR-JV,54.55,56,127.5,2,150.4,153.13,135.53,30.94,Yes,USA,MA,USAPL,Best3DeadliftKg,57.5
13-15,Tatyana Saktarova,FALSE,SBD,Single-ply,13.5,14-18,Open,51.75,52,230,3,281.29,287.8,255.15,47,Yes,Russia,NA,FPR,Best3SquatKg,87.5
13-15,Tatyana Saktarova,FALSE,SBD,Single-ply,13.5,14-18,Open,51.75,52,230,3,281.29,287.8,255.15,47,Yes,Russia,NA,FPR,Best3BenchKg,37.5
13-15,Tatyana Saktarova,FALSE,SBD,Single-ply,13.5,14-18,Open,51.75,52,230,3,281.29,287.8,255.15,47,Yes,Russia,NA,FPR,Best3DeadliftKg,105
13-15,Marissa Shepard,FALSE,SBD,Single-ply,15,14-18,F-T1,136.1,90+,270,1,210.41,211.06,177.86,37.29,Yes,NA,NA,USAPL,Best3SquatKg,110
13-15,Marissa Shepard,FALSE,SBD,Single-ply,15,14-18,F-T1,136.1,90+,270,1,210.41,211.06,177.86,37.29,Yes,NA,NA,USAPL,Best3BenchKg,45
13-15,Marissa Shepard,FALSE,SBD,Single-ply,15,14-18,F-T1,136.1,90+,270,1,210.41,211.06,177.86,37.29,Yes,NA,NA,USAPL,Best3DeadliftKg,115
13-15,Bhawna Kumari,FALSE,SBD,Raw,13.5,14-18,Sub-Juniors,43.6,47,157.5,9,218.46,223.12,200.33,47.23,Yes,NA,NA,PI,Best3SquatKg,52.5
13-15,Bhawna Kumari,FALSE,SBD,Raw,13.5,14-18,Sub-Juniors,43.6,47,157.5,9,218.46,223.12,200.33,47.23,Yes,NA,NA,PI,Best3BenchKg,25
13-15,Bhawna Kumari,FALSE,SBD,Raw,13.5,14-18,Sub-Juniors,43.6,47,157.5,9,218.46,223.12,200.33,47.23,Yes,NA,NA,PI,Best3DeadliftKg,80
13-15,Brooke Musser,FALSE,SBD,Single-ply,15,14-18,F-HS,61.33,67.5,204.12,4,223.19,223.75,197.64,37.42,Yes,USA,OH,USAPL,Best3SquatKg,70.31
13-15,Brooke Musser,FALSE,SBD,Single-ply,15,14-18,F-HS,61.33,67.5,204.12,4,223.19,223.75,197.64,37.42,Yes,USA,OH,USAPL,Best3BenchKg,40.82
13-15,Brooke Musser,FALSE,SBD,Single-ply,15,14-18,F-HS,61.33,67.5,204.12,4,223.19,223.75,197.64,37.42,Yes,USA,OH,USAPL,Best3DeadliftKg,92.99
13-15,Gabriela Aguilera,FALSE,SBD,Raw,12.5,NA,FR-Y3,58.3,63,180,1,203.23,205.22,181.39,41.53,Yes,USA,TX,USAPL,Best3SquatKg,55
13-15,Gabriela Aguilera,FALSE,SBD,Raw,12.5,NA,FR-Y3,58.3,63,180,1,203.23,205.22,181.39,41.53,Yes,USA,TX,USAPL,Best3BenchKg,27.5
13-15,Gabriela Aguilera,FALSE,SBD,Raw,12.5,NA,FR-Y3,58.3,63,180,1,203.23,205.22,181.39,41.53,Yes,USA,TX,USAPL,Best3DeadliftKg,97.5
13-15,Hannah Molina,FALSE,SBD,Raw,13.5,14-18,FR-O,53.4,56,127.5,2,152.59,155.7,137.89,31.48,Yes,USA,NM,USAPL,Best3SquatKg,47.5
13-15,Hannah Molina,FALSE,SBD,Raw,13.5,14-18,FR-O,53.4,56,127.5,2,152.59,155.7,137.89,31.48,Yes,USA,NM,USAPL,Best3BenchKg,27.5
13-15,Hannah Molina,FALSE,SBD,Raw,13.5,14-18,FR-O,53.4,56,127.5,2,152.59,155.7,137.89,31.48,Yes,USA,NM,USAPL,Best3DeadliftKg,52.5
